355	0.041832	1.95284	0.101845	0.412231
356	0.0418321	1.95284	0.101845	0.412233
357	0.0418321	1.95285	0.101845	0.412234
358	0.0418321	1.95285	0.101844	0.412236
359	0.0418321	1.95285	0.101844	0.412237
360	0.0418322	1.95286	0.101844	0.412239
361	0.0418322	1.95286	0.101843	0.412241
362	0.0418322	1.95286	0.101843	0.412242
363	0.0418322	1.95287	0.101843	0.412244
364	0.0418322	1.95287	0.101842	0.412245
365	0.0418322	1.95287	0.101842	0.412247
366	0.0418322	1.95288	0.101841	0.412248
367	0.0418321	1.95288	0.101841	0.412249
368	0.0418321	1.95288	0.101841	0.412251
369	0.0418321	1.95288	0.10184	0.412252
370	0.041832	1.95289	0.10184	0.412253
371	0.041832	1.95289	0.10184	0.412254
372	0.041832	1.95289	0.101839	0.412255
373	0.0418319	1.9529	0.101839	0.412256
374	0.0418319	1.9529	0.101838	0.412257
375	0.0418318	1.9529	0.101838	0.412258
376	0.0418318	1.9529	0.101838	0.412259
377	0.0418317	1.95291	0.101837	0.41226
378	0.0418316	1.95291	0.101837	0.412261
379	0.0418316	1.95291	0.101837	0.412261
380	0.0418315	1.95291	0.101836	0.412262
381	0.0418315	1.95292	0.101836	0.412263
382	0.0418314	1.95292	0.101836	0.412263
383	0.0418313	1.95292	0.101836	0.412264
384	0.0418312	1.95292	0.101835	0.412264
385	0.0418312	1.95293	0.101835	0.412264
386	0.0418311	1.95293	0.101835	0.412265
387	0.041831	1.95293	0.101835	0.412265
388	0.041831	1.95293	0.101834	0.412265
389	0.0418309	1.95293	0.101834	0.412265
390	0.0418308	1.95293	0.101834	0.412265
391	0.0418308	1.95294	0.101834	0.412265
392	0.0418307	1.95294	0.101834	0.412265
393	0.0418306	1.95294	0.101833	0.412265
394	0.0418306	1.95294	0.101833	0.412265
395	0.0418305	1.95294	0.101833	0.412265
396	0.0418304	1.95294	0.101833	0.412265
397	0.0418304	1.95294	0.101833	0.412265
398	0.0418303	1.95295	0.101833	0.412265
399	0.0418303	1.95295	0.101833	0.412265
400	0.0418302	1.95295	0.101833	0.412264
401	0.0418302	1.95295	0.101833	0.412264
402	0.0418301	1.95295	0.101833	0.412264
403	0.0418301	1.95295	0.101832	0.412264
404	0.04183	1.95295	0.101832	0.412264
405	0.04183	1.95295	0.101832	0.412263
406	0.04183	1.95295	0.101832	0.412263
407	0.0418299	1.95295	0.101832	0.412263
408	0.0418299	1.95296	0.101832	0.412263
409	0.0418299	1.95296	0.101832	0.412263
410	0.0418298	1.95296	0.101832	0.412262
411	0.0418298	1.95296	0.101832	0.412262
412	0.0418298	1.95296	0.101832	0.412262
413	0.0418298	1.95296	0.101832	0.412262
414	0.0418297	1.95296	0.101832	0.412262
415	0.0418297	1.95296	0.101832	0.412262
416	0.0418297	1.95296	0.101832	0.412261
417	0.0418297	1.95296	0.101832	0.412261
418	0.0418297	1.95296	0.101832	0.412261
419	0.0418297	1.95296	0.101832	0.412261
420	0.0418297	1.95296	0.101832	0.412261
421	0.0418296	1.95296	0.101832	0.412261
422	0.0418296	1.95296	0.101832	0.412261
423	0.0418296	1.95296	0.101832	0.412261
424	0.0418296	1.95296	0.101832	0.412261
425	0.0418296	1.95296	0.101832	0.412261
426	0.0418296	1.95296	0.101832	0.41226
427	0.0418296	1.95296	0.101832	0.41226
428	0.0418296	1.95296	0.101832	0.41226
429	0.0418296	1.95296	0.101832	0.41226
430	0.0418296	1.95296	0.101832	0.41226
431	0.0418296	1.95296	0.101832	0.41226
432	0.0418296	1.95296	0.101832	0.41226
433	0.0418296	1.95297	0.101832	0.41226
434	0.0418296	1.95297	0.101832	0.41226
435	0.0418296	1.95297	0.101832	0.41226
436	0.0418296	1.95297	0.101832	0.41226
437	0.0418296	1.95297	0.101832	0.41226
438	0.0418296	1.95297	0.101832	0.412261
439	0.0418296	1.95297	0.101832	0.412261
440	0.0418296	1.95297	0.101832	0.412261
441	0.0418296	1.95297	0.101832	0.412261
442	0.0418296	1.95297	0.101832	0.412261
443	0.0418296	1.95297	0.101832	0.412261
444	0.0418296	1.95297	0.101832	0.412261
445	0.0418296	1.95297	0.101832	0.412261
446	0.0418296	1.95297	0.101832	0.412261
447	0.0418296	1.95297	0.101832	0.412261
448	0.0418296	1.95297	0.101832	0.412261
449	0.0418296	1.95297	0.101832	0.412261
450	0.0418296	1.95297	0.101832	0.412261
451	0.0418296	1.95297	0.101832	0.412261
452	0.0418296	1.95297	0.101832	0.412261
453	0.0418296	1.95297	0.101832	0.412261
454	0.0418296	1.95297	0.101832	0.412261
455	0.0418296	1.95297	0.101832	0.412261
456	0.0418296	1.95297	0.101832	0.412261
457	0.0418296	1.95297	0.101832	0.412261
458	0.0418296	1.95297	0.101832	0.412261
459	0.0418296	1.95297	0.101832	0.412261
460	0.0418296	1.95297	0.101832	0.412261
461	0.0418296	1.95297	0.101832	0.412261
462	0.0418296	1.95297	0.101832	0.412261
463	0.0418296	1.95297	0.101832	0.412261
464	0.0418296	1.95297	0.101832	0.412261
465	0.0418296	1.95297	0.101832	0.412261
466	0.0418296	1.95297	0.101832	0.412261
467	0.0418296	1.95297	0.101832	0.412261
468	0.0418296	1.95297	0.101832	0.412261
469	0.0418296	1.95297	0.101832	0.412261
470	0.0418296	1.95297	0.101832	0.412261
471	0.0418295	1.95297	0.101832	0.412261
472	0.0418295	1.95297	0.101832	0.412261
473	0.0418295	1.95297	0.101832	0.41226
474	0.0418295	1.95297	0.101832	0.41226
475	0.0418295	1.95297	0.101832	0.41226
476	0.0418295	1.95297	0.101832	0.41226
477	0.0418295	1.95297	0.101832	0.41226
478	0.0418295	1.95297	0.101832	0.41226
479	0.0418295	1.95297	0.101832	0.41226
480	0.0418295	1.95297	0.101832	0.41226
481	0.0418295	1.95297	0.101832	0.41226
482	0.0418295	1.95297	0.101832	0.41226
483	0.0418295	1.95297	0.101832	0.41226
484	0.0418295	1.95297	0.101832	0.41226
485	0.0418295	1.95297	0.101832	0.41226
486	0.0418295	1.95297	0.101832	0.41226
487	0.0418295	1.95297	0.101832	0.41226
488	0.0418295	1.95297	0.101832	0.41226
489	0.0418295	1.95297	0.101832	0.41226
490	0.0418295	1.95297	0.101832	0.412259
491	0.0418295	1.95297	0.101832	0.412259
492	0.0418295	1.95297	0.101832	0.412259
493	0.0418295	1.95297	0.101832	0.412259
494	0.0418295	1.95297	0.101832	0.412259
495	0.0418295	1.95297	0.101832	0.412259
496	0.0418295	1.95297	0.101832	0.412259
497	0.0418295	1.95297	0.101832	0.412259
498	0.0418295	1.95297	0.101832	0.412259
499	0.0418295	1.95297	0.101832	0.412259
500	0.0418296	1.95297	0.101832	0.412259
